trial,scores_fpr,scores_tpr,scores_eo,score,group,label
5,0.193149915777653,0.11,0.11,0.11,1.0,0.0
5,0.62,0.62,0.62,0.62,0.0,1.0
5,0.193149915777653,0.04,0.193149915777653,0.04,1.0,0.0
5,0.14,0.14,0.14,0.14,0.0,0.0
5,0.193149915777653,0.19,0.193149915777653,0.19,1.0,0.0
5,0.17,0.17,0.17,0.17,0.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.52,0.52,0.52,0.52,0.0,1.0
5,0.193149915777653,0.02,0.02,0.02,1.0,0.0
5,0.3,0.3,0.3,0.3,0.0,0.0
5,0.18,0.18,0.18,0.18,0.0,0.0
5,0.193149915777653,0.12,0.12,0.12,1.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.07,0.07,0.193149915777653,0.07,1.0,0.0
5,0.32,0.32,0.32,0.32,0.0,0.0
5,0.193149915777653,0.04,0.04,0.04,1.0,0.0
5,0.05,0.05,0.05,0.05,0.0,0.0
5,0.25,0.25,0.25,0.25,0.0,0.0
5,0.12,0.12,0.12,0.12,0.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.32,0.32,0.32,0.32,0.0,0.0
5,0.31,0.31,0.31,0.31,0.0,0.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.53,0.24355389872631253,0.53,0.53,0.0,1.0
5,0.64,0.64,0.64,0.64,0.0,1.0
5,0.12,0.12,0.12,0.12,0.0,0.0
5,0.193149915777653,0.56,0.193149915777653,0.56,1.0,1.0
5,0.193149915777653,0.31,0.193149915777653,0.31,1.0,0.0
5,0.37,0.37,0.193149915777653,0.37,1.0,0.0
5,0.44,0.44,0.44,0.44,0.0,0.0
5,0.09,0.09,0.09,0.09,0.0,0.0
5,0.193149915777653,0.09,0.193149915777653,0.09,1.0,0.0
5,0.193149915777653,0.31,0.193149915777653,0.31,1.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.53,0.53,0.53,0.53,0.0,1.0
5,0.193149915777653,0.21,0.21,0.21,1.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.193149915777653,0.05,0.05,0.05,1.0,0.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.193149915777653,0.52,0.193149915777653,0.52,1.0,1.0
5,0.33,0.33,0.33,0.33,0.0,0.0
5,0.19,0.19,0.19,0.19,0.0,0.0
5,0.28,0.28,0.28,0.28,0.0,0.0
5,0.54,0.24355389872631253,0.54,0.54,0.0,1.0
5,0.87,0.87,0.87,0.87,0.0,1.0
5,0.24,0.24,0.24,0.24,0.0,0.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.193149915777653,0.12,0.193149915777653,0.12,1.0,0.0
5,0.23,0.24355389872631253,0.23,0.23,0.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.17,0.24355389872631253,0.17,0.17,0.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.193149915777653,0.2,0.2,0.2,1.0,0.0
5,0.193149915777653,0.15,0.193149915777653,0.15,1.0,0.0
5,0.09,0.09,0.09,0.09,1.0,0.0
5,0.193149915777653,0.07,0.193149915777653,0.07,1.0,0.0
5,0.193149915777653,0.1,0.193149915777653,0.1,1.0,0.0
5,0.193149915777653,0.47,0.47,0.47,1.0,0.0
5,0.193149915777653,0.34,0.193149915777653,0.34,1.0,0.0
5,0.59,0.59,0.59,0.59,0.0,1.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.2,0.2,0.2,0.2,0.0,0.0
5,0.193149915777653,0.41,0.41,0.41,1.0,0.0
5,0.193149915777653,0.69,0.193149915777653,0.69,1.0,1.0
5,0.193149915777653,0.15,0.193149915777653,0.15,1.0,0.0
5,0.193149915777653,0.1,0.1,0.1,1.0,0.0
5,0.22,0.22,0.22,0.22,0.0,0.0
5,0.193149915777653,0.49,0.193149915777653,0.49,1.0,0.0
5,0.193149915777653,0.05,0.193149915777653,0.05,1.0,0.0
5,0.193149915777653,0.39,0.193149915777653,0.39,1.0,0.0
5,0.193149915777653,0.51,0.51,0.51,1.0,1.0
5,0.193149915777653,0.49,0.193149915777653,0.49,1.0,0.0
5,0.193149915777653,0.52,0.193149915777653,0.52,1.0,1.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.193149915777653,0.16,0.193149915777653,0.16,1.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.25,0.24355389872631253,0.25,0.25,0.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.36,0.36,0.36,0.36,0.0,0.0
5,0.6,0.6,0.6,0.6,0.0,1.0
5,0.26,0.26,0.26,0.26,0.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.17,0.17,0.193149915777653,0.17,1.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
5,0.45,0.45,0.45,0.45,0.0,0.0
5,0.23,0.23,0.23,0.23,0.0,0.0
5,0.193149915777653,0.16,0.193149915777653,0.16,1.0,0.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.09,0.24355389872631253,0.09,0.09,0.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.193149915777653,0.1,0.1,0.1,1.0,0.0
5,0.193149915777653,0.05,0.193149915777653,0.05,1.0,0.0
5,0.2,0.2,0.2,0.2,0.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.18,0.18,0.18,0.18,0.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.193149915777653,0.08,0.193149915777653,0.08,1.0,0.0
5,0.193149915777653,0.49,0.193149915777653,0.49,1.0,0.0
5,0.193149915777653,0.38,0.38,0.38,1.0,0.0
5,0.193149915777653,0.12,0.193149915777653,0.12,1.0,0.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.193149915777653,0.29,0.193149915777653,0.29,1.0,0.0
5,0.193149915777653,0.11,0.11,0.11,1.0,0.0
5,0.12,0.12,0.12,0.12,0.0,0.0
5,0.6,0.6,0.6,0.6,0.0,1.0
5,0.47,0.47,0.47,0.47,0.0,0.0
5,0.193149915777653,0.12,0.12,0.12,1.0,0.0
5,0.193149915777653,0.7,0.193149915777653,0.7,1.0,1.0
5,0.44,0.44,0.193149915777653,0.44,1.0,0.0
5,0.32,0.32,0.32,0.32,0.0,0.0
5,0.23,0.23,0.23,0.23,0.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.26,0.26,0.26,0.26,0.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.22,0.22,0.22,0.22,0.0,0.0
5,0.23,0.23,0.23,0.23,0.0,0.0
5,0.33,0.33,0.33,0.33,0.0,0.0
5,0.193149915777653,0.44,0.193149915777653,0.44,1.0,0.0
5,0.26,0.26,0.26,0.26,0.0,0.0
5,0.06,0.24355389872631253,0.06,0.06,0.0,0.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.14,0.14,0.14,0.14,0.0,0.0
5,0.0,0.24355389872631253,0.0,0.0,0.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.15,0.15,0.15,0.15,0.0,0.0
5,0.58,0.58,0.58,0.58,0.0,1.0
5,0.193149915777653,0.11,0.11,0.11,1.0,0.0
5,0.11,0.24355389872631253,0.11,0.11,0.0,0.0
5,0.02,0.24355389872631253,0.02,0.02,0.0,0.0
5,0.4,0.4,0.4,0.4,0.0,0.0
5,0.27,0.27,0.27,0.27,0.0,0.0
5,0.15,0.15,0.15,0.15,0.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.05,0.05,0.05,0.05,0.0,0.0
5,0.25,0.25,0.25,0.25,0.0,0.0
5,0.18,0.18,0.18,0.18,1.0,0.0
5,0.05,0.05,0.05,0.05,0.0,0.0
5,0.15,0.15,0.15,0.15,0.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.193149915777653,0.17,0.193149915777653,0.17,1.0,0.0
5,0.5,0.5,0.5,0.5,0.0,0.0
5,0.88,0.88,0.88,0.88,0.0,1.0
5,0.28,0.28,0.28,0.28,0.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.193149915777653,0.27,0.193149915777653,0.27,1.0,0.0
5,0.193149915777653,0.0,0.193149915777653,0.0,1.0,0.0
5,0.57,0.24355389872631253,0.57,0.57,0.0,1.0
5,0.193149915777653,0.03,0.193149915777653,0.03,1.0,0.0
5,0.193149915777653,0.13,0.13,0.13,1.0,0.0
5,0.12,0.12,0.12,0.12,0.0,0.0
5,0.39,0.39,0.39,0.39,0.0,0.0
5,0.18,0.18,0.18,0.18,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.86,0.86,0.86,0.86,0.0,1.0
5,0.193149915777653,0.05,0.193149915777653,0.05,1.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.193149915777653,0.02,0.193149915777653,0.02,1.0,0.0
5,0.5,0.5,0.5,0.5,0.0,0.0
5,0.193149915777653,0.12,0.193149915777653,0.12,1.0,0.0
5,0.193149915777653,0.16,0.193149915777653,0.16,1.0,0.0
5,0.25,0.25,0.193149915777653,0.25,1.0,0.0
5,0.55,0.55,0.55,0.55,0.0,1.0
5,0.193149915777653,0.45,0.45,0.45,1.0,0.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.18,0.18,0.18,0.18,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.09,0.09,0.09,0.09,1.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.41,0.41,0.41,0.41,0.0,0.0
5,0.193149915777653,0.12,0.193149915777653,0.12,1.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.12,0.12,0.12,0.12,0.0,0.0
5,0.49,0.49,0.49,0.49,0.0,0.0
5,0.23,0.23,0.23,0.23,0.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.05,0.05,0.05,0.05,0.0,0.0
5,0.29,0.29,0.29,0.29,0.0,0.0
5,0.27,0.27,0.27,0.27,0.0,0.0
5,0.15,0.15,0.15,0.15,0.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.193149915777653,0.03,0.193149915777653,0.03,1.0,0.0
5,0.16,0.16,0.16,0.16,1.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.69,0.24355389872631253,0.69,0.69,0.0,1.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.193149915777653,0.04,0.193149915777653,0.04,1.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.193149915777653,0.18,0.193149915777653,0.18,1.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.193149915777653,0.21,0.193149915777653,0.21,1.0,0.0
5,0.193149915777653,0.02,0.193149915777653,0.02,1.0,0.0
5,0.27,0.27,0.27,0.27,0.0,0.0
5,0.51,0.51,0.51,0.51,0.0,1.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.87,0.87,0.87,0.87,0.0,1.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.193149915777653,0.03,0.03,0.03,1.0,0.0
5,0.61,0.61,0.61,0.61,1.0,1.0
5,0.193149915777653,0.34,0.193149915777653,0.34,1.0,0.0
5,0.193149915777653,0.16,0.193149915777653,0.16,1.0,0.0
5,0.79,0.79,0.79,0.79,0.0,1.0
5,0.193149915777653,0.13,0.193149915777653,0.13,1.0,0.0
5,0.43,0.43,0.43,0.43,0.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.22,0.22,0.22,0.22,0.0,0.0
5,0.12,0.12,0.12,0.12,0.0,0.0
5,0.57,0.57,0.57,0.57,0.0,1.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.193149915777653,0.1,0.1,0.1,1.0,0.0
5,0.44,0.44,0.44,0.44,0.0,0.0
5,0.33,0.33,0.33,0.33,1.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.03,0.24355389872631253,0.03,0.03,0.0,0.0
5,0.193149915777653,0.3,0.3,0.3,1.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.81,0.81,0.81,0.81,0.0,1.0
5,0.65,0.24355389872631253,0.65,0.65,0.0,1.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.193149915777653,0.12,0.12,0.12,1.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.193149915777653,0.17,0.193149915777653,0.17,1.0,0.0
5,0.43,0.43,0.43,0.43,0.0,0.0
5,0.09,0.09,0.09,0.09,0.0,0.0
5,0.193149915777653,0.2,0.193149915777653,0.2,1.0,0.0
5,0.193149915777653,0.13,0.193149915777653,0.13,1.0,0.0
5,0.193149915777653,0.52,0.193149915777653,0.52,1.0,1.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.193149915777653,0.24,0.193149915777653,0.24,1.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.193149915777653,0.02,0.193149915777653,0.02,1.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.193149915777653,0.06,0.193149915777653,0.06,1.0,0.0
5,0.01,0.24355389872631253,0.01,0.01,0.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.193149915777653,0.07,0.07,0.07,1.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.09,0.09,0.09,0.09,0.0,0.0
5,0.24,0.24,0.24,0.24,0.0,0.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.193149915777653,0.21,0.21,0.21,1.0,0.0
5,0.193149915777653,0.2,0.193149915777653,0.2,1.0,0.0
5,0.193149915777653,0.19,0.193149915777653,0.19,1.0,0.0
5,0.09,0.09,0.09,0.09,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.58,0.58,0.58,0.58,0.0,1.0
5,0.01,0.01,0.01,0.01,0.0,0.0
5,0.193149915777653,0.3,0.193149915777653,0.3,1.0,0.0
5,0.12,0.24355389872631253,0.12,0.12,0.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.89,0.89,0.89,0.89,0.0,1.0
5,0.193149915777653,0.74,0.193149915777653,0.74,1.0,1.0
5,0.193149915777653,0.77,0.193149915777653,0.77,1.0,1.0
5,0.04,0.24355389872631253,0.04,0.04,0.0,0.0
5,0.72,0.72,0.72,0.72,0.0,1.0
5,0.22,0.22,0.22,0.22,1.0,0.0
5,0.193149915777653,0.25,0.25,0.25,1.0,0.0
5,0.74,0.74,0.74,0.74,0.0,1.0
5,0.193149915777653,0.1,0.1,0.1,1.0,0.0
5,0.19,0.19,0.19,0.19,0.0,0.0
5,0.09,0.09,0.09,0.09,0.0,0.0
5,0.32,0.32,0.32,0.32,0.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.69,0.69,0.69,0.69,0.0,1.0
5,0.49,0.49,0.49,0.49,0.0,0.0
5,0.76,0.76,0.76,0.76,0.0,1.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.66,0.66,0.66,0.66,0.0,1.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.13,0.24355389872631253,0.13,0.13,0.0,0.0
5,0.66,0.66,0.66,0.66,0.0,1.0
5,0.18,0.18,0.193149915777653,0.18,1.0,0.0
5,0.22,0.22,0.22,0.22,0.0,0.0
5,0.1,0.24355389872631253,0.1,0.1,0.0,0.0
5,0.05,0.05,0.05,0.05,0.0,0.0
5,0.193149915777653,0.1,0.193149915777653,0.1,1.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.193149915777653,0.06,0.193149915777653,0.06,1.0,0.0
5,0.08,0.24355389872631253,0.08,0.08,0.0,0.0
5,0.193149915777653,0.17,0.17,0.17,1.0,0.0
5,0.21,0.24355389872631253,0.21,0.21,0.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.193149915777653,0.13,0.193149915777653,0.13,1.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.17,0.17,0.17,0.17,0.0,0.0
5,0.193149915777653,0.27,0.27,0.27,1.0,0.0
5,0.193149915777653,0.72,0.193149915777653,0.72,1.0,1.0
5,0.1,0.24355389872631253,0.1,0.1,0.0,0.0
5,0.41,0.41,0.41,0.41,0.0,0.0
5,0.26,0.26,0.26,0.26,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.48,0.48,0.48,0.48,0.0,0.0
5,0.193149915777653,0.3,0.193149915777653,0.3,1.0,0.0
5,0.53,0.53,0.53,0.53,0.0,1.0
5,0.3,0.24355389872631253,0.3,0.3,0.0,0.0
5,0.05,0.24355389872631253,0.05,0.05,0.0,0.0
5,0.193149915777653,0.34,0.34,0.34,1.0,0.0
5,0.193149915777653,0.02,0.193149915777653,0.02,1.0,0.0
5,0.193149915777653,0.39,0.193149915777653,0.39,1.0,0.0
5,0.97,0.97,0.97,0.97,0.0,1.0
5,0.41,0.41,0.41,0.41,0.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.19,0.19,0.19,0.19,0.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.193149915777653,0.11,0.11,0.11,1.0,0.0
5,0.19,0.19,0.19,0.19,0.0,0.0
5,0.43,0.43,0.43,0.43,0.0,0.0
5,0.193149915777653,0.16,0.16,0.16,1.0,0.0
5,0.15,0.15,0.15,0.15,0.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.2,0.2,0.2,0.2,0.0,0.0
5,0.68,0.24355389872631253,0.68,0.68,0.0,1.0
5,0.2,0.2,0.2,0.2,0.0,0.0
5,0.21,0.24355389872631253,0.21,0.21,0.0,0.0
5,0.78,0.78,0.78,0.78,0.0,1.0
5,0.35,0.35,0.35,0.35,0.0,0.0
5,0.7,0.24355389872631253,0.7,0.7,0.0,1.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.05,0.05,0.05,0.05,0.0,0.0
5,0.193149915777653,0.12,0.12,0.12,1.0,0.0
5,0.19,0.19,0.19,0.19,0.0,0.0
5,0.31,0.31,0.31,0.31,0.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.82,0.82,0.82,0.82,0.0,1.0
5,0.193149915777653,0.09,0.09,0.09,1.0,0.0
5,0.59,0.59,0.59,0.59,0.0,1.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.193149915777653,0.5,0.193149915777653,0.5,1.0,0.0
5,0.09,0.24355389872631253,0.09,0.09,0.0,0.0
5,0.193149915777653,0.28,0.28,0.28,1.0,0.0
5,0.193149915777653,0.26,0.193149915777653,0.26,1.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.193149915777653,0.04,0.04,0.04,1.0,0.0
5,0.78,0.78,0.78,0.78,0.0,1.0
5,0.46,0.46,0.46,0.46,0.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.59,0.59,0.59,0.59,0.0,1.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.193149915777653,0.15,0.15,0.15,1.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.193149915777653,0.0,0.0,0.0,1.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.1,0.24355389872631253,0.1,0.1,0.0,0.0
5,0.193149915777653,0.32,0.193149915777653,0.32,1.0,0.0
5,0.37,0.37,0.37,0.37,0.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.24,0.24,0.193149915777653,0.24,1.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.22,0.22,0.22,0.22,0.0,0.0
5,0.24,0.24,0.24,0.24,0.0,0.0
5,0.193149915777653,0.0,0.0,0.0,1.0,0.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.14,0.14,0.14,0.14,0.0,0.0
5,0.3,0.3,0.3,0.3,0.0,0.0
5,0.16,0.24355389872631253,0.16,0.16,0.0,0.0
5,0.13,0.24355389872631253,0.13,0.13,0.0,0.0
5,0.193149915777653,0.3,0.193149915777653,0.3,1.0,0.0
5,0.17,0.17,0.17,0.17,0.0,0.0
5,0.193149915777653,0.13,0.193149915777653,0.13,1.0,0.0
5,0.193149915777653,0.01,0.193149915777653,0.01,1.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.18,0.18,0.18,0.18,0.0,0.0
5,0.25,0.25,0.25,0.25,0.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.17,0.17,0.17,0.17,0.0,0.0
5,0.92,0.24355389872631253,0.92,0.92,0.0,1.0
5,0.193149915777653,0.24,0.24,0.24,1.0,0.0
5,0.38,0.38,0.38,0.38,0.0,0.0
5,0.193149915777653,0.09,0.193149915777653,0.09,1.0,0.0
5,0.41,0.41,0.41,0.41,0.0,0.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.31,0.31,0.31,0.31,0.0,0.0
5,0.193149915777653,0.08,0.08,0.08,1.0,0.0
5,0.67,0.67,0.67,0.67,0.0,1.0
5,0.24,0.24,0.24,0.24,0.0,0.0
5,0.15,0.15,0.15,0.15,0.0,0.0
5,0.03,0.24355389872631253,0.03,0.03,0.0,0.0
5,0.193149915777653,0.24,0.193149915777653,0.24,1.0,0.0
5,0.6,0.6,0.6,0.6,0.0,1.0
5,0.193149915777653,0.01,0.01,0.01,1.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.24,0.24,0.24,0.24,1.0,0.0
5,0.193149915777653,0.12,0.193149915777653,0.12,1.0,0.0
5,0.193149915777653,0.07,0.07,0.07,1.0,0.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.193149915777653,0.35,0.193149915777653,0.35,1.0,0.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.54,0.54,0.54,0.54,0.0,1.0
5,0.193149915777653,0.06,0.193149915777653,0.06,1.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.17,0.17,0.17,0.17,0.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.46,0.24355389872631253,0.46,0.46,0.0,0.0
5,0.193149915777653,0.27,0.27,0.27,1.0,0.0
5,0.37,0.37,0.37,0.37,0.0,0.0
5,0.36,0.36,0.36,0.36,0.0,0.0
5,0.36,0.36,0.36,0.36,0.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.193149915777653,0.07,0.193149915777653,0.07,1.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
5,0.05,0.05,0.05,0.05,0.0,0.0
5,0.13,0.13,0.13,0.13,0.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.193149915777653,0.16,0.193149915777653,0.16,1.0,0.0
5,0.193149915777653,0.04,0.193149915777653,0.04,1.0,0.0
5,0.193149915777653,0.49,0.49,0.49,1.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.193149915777653,0.18,0.193149915777653,0.18,1.0,0.0
5,0.193149915777653,0.36,0.193149915777653,0.36,1.0,0.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.57,0.24355389872631253,0.57,0.57,0.0,1.0
5,0.193149915777653,0.17,0.193149915777653,0.17,1.0,0.0
5,0.14,0.14,0.193149915777653,0.14,1.0,0.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.193149915777653,0.04,0.04,0.04,1.0,0.0
5,0.193149915777653,0.27,0.193149915777653,0.27,1.0,0.0
5,0.6,0.6,0.6,0.6,0.0,1.0
5,0.14,0.14,0.14,0.14,0.0,0.0
5,0.193149915777653,0.13,0.193149915777653,0.13,1.0,0.0
5,0.21,0.21,0.21,0.21,0.0,0.0
5,0.193149915777653,0.69,0.193149915777653,0.69,1.0,1.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.01,0.01,0.01,0.01,0.0,0.0
5,0.69,0.69,0.69,0.69,0.0,1.0
5,0.193149915777653,0.03,0.193149915777653,0.03,1.0,0.0
5,0.71,0.24355389872631253,0.71,0.71,0.0,1.0
5,0.99,0.99,0.99,0.99,0.0,1.0
5,0.11,0.11,0.11,0.11,0.0,0.0
5,0.16,0.16,0.16,0.16,0.0,0.0
5,0.07,0.07,0.07,0.07,0.0,0.0
5,0.193149915777653,0.08,0.193149915777653,0.08,1.0,0.0
5,0.193149915777653,0.19,0.193149915777653,0.19,1.0,0.0
5,0.05,0.05,0.05,0.05,1.0,0.0
5,0.25,0.25,0.25,0.25,0.0,0.0
5,0.48,0.48,0.48,0.48,0.0,0.0
5,0.193149915777653,0.13,0.13,0.13,1.0,0.0
5,0.17,0.17,0.17,0.17,0.0,0.0
5,0.01,0.24355389872631253,0.01,0.01,0.0,0.0
5,0.62,0.62,0.62,0.62,0.0,1.0
5,0.09,0.09,0.09,0.09,0.0,0.0
5,0.68,0.68,0.68,0.68,0.0,1.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.23,0.23,0.23,0.23,0.0,0.0
5,0.03,0.03,0.03,0.03,0.0,0.0
5,0.12,0.12,0.12,0.12,0.0,0.0
5,0.04,0.04,0.04,0.04,0.0,0.0
5,0.193149915777653,0.2,0.2,0.2,1.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.2,0.2,0.2,0.2,0.0,0.0
5,0.58,0.58,0.58,0.58,0.0,1.0
5,0.33,0.33,0.33,0.33,0.0,0.0
5,0.65,0.65,0.65,0.65,0.0,1.0
5,0.31,0.31,0.31,0.31,0.0,0.0
5,0.193149915777653,0.07,0.07,0.07,1.0,0.0
5,0.193149915777653,0.0,0.193149915777653,0.0,1.0,0.0
5,0.11,0.24355389872631253,0.11,0.11,0.0,0.0
5,0.45,0.45,0.45,0.45,0.0,0.0
5,0.23,0.24355389872631253,0.23,0.23,0.0,0.0
5,0.85,0.85,0.85,0.85,0.0,1.0
5,0.193149915777653,0.16,0.16,0.16,1.0,0.0
5,0.09,0.09,0.09,0.09,0.0,0.0
5,0.193149915777653,0.13,0.193149915777653,0.13,1.0,0.0
5,0.36,0.36,0.36,0.36,0.0,0.0
5,0.24,0.24,0.24,0.24,0.0,0.0
5,0.19,0.19,0.19,0.19,0.0,0.0
5,0.06,0.06,0.06,0.06,0.0,0.0
5,0.08,0.08,0.08,0.08,0.0,0.0
5,0.193149915777653,0.67,0.67,0.67,1.0,1.0
5,0.01,0.01,0.01,0.01,0.0,0.0
5,0.02,0.02,0.02,0.02,0.0,0.0
5,0.1,0.1,0.1,0.1,0.0,0.0
5,0.193149915777653,0.47,0.193149915777653,0.47,1.0,0.0
