group,score,label
white,34.0,1
white,34.0,1
white,34.0,0
white,34.0,0
white,34.0,1
white,34.0,1
white,34.0,1
white,34.0,1
white,34.0,1
white,34.0,0
white,34.0,1
white,34.0,0
white,34.0,1
white,34.0,1
white,34.0,1
white,34.0,0
white,34.0,1
white,34.0,1
white,34.0,0
white,34.0,1
white,34.0,1
white,34.0,1
white,34.0,1
white,34.0,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,34.5,1
white,34.5,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,0
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,0
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,1
white,35.0,0
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,0
white,35.5,0
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,0
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,0
white,35.5,1
white,35.5,1
white,35.5,0
white,35.5,0
white,35.5,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.0,0
white,36.0,1
white,36.0,1
white,36.0,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,36.5,1
white,36.5,1
white,36.5,1
white,36.5,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,0
white,37.0,0
white,37.0,0
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,1
white,37.0,0
white,37.0,1
white,37.0,1
white,37.0,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,1
white,37.5,0
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,0
white,37.5,0
white,37.5,1
white,37.5,1
white,37.5,1
white,37.5,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,1
white,38.0,0
white,38.0,1
white,38.0,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,0
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,1
white,38.5,0
white,38.5,1
